Artist and Title,Streams,Daily,streams,Occurrence,Artist,title
Harry Styles - Matilda,597567475,352598.0,597567475,0,Harry Styles,Matilda
Blondie - Call Me,597463717,283609.0,597463717,0,Blondie,Call Me
Katy Perry - Wide Awake,597231746,497662.0,597231746,0,Katy Perry,Wide Awake
Jack Harlow - Tyler Herro,597202206,121781.0,597202206,0,Jack Harlow,Tyler Herro
Suki Waterhouse - Good Looking,597014979,709387.0,597014979,0,Suki Waterhouse,Good Looking
Bad Bunny - Después de la Playa,596992927,203172.0,596992927,0,Bad Bunny,Después de la Playa
Marshmello - Alone,596813747,136374.0,596813747,0,Marshmello,Alone
The Ronettes - Be My Baby,596779444,578206.0,596779444,0,The Ronettes,Be My Baby
Two Feet - I Feel Like I'm Drowning,596756474,289788.0,596756474,0,Two Feet,I Feel Like I'm Drowning
Dire Straits - Money for Nothing,596682790,398503.0,596682790,0,Dire Straits,Money for Nothing
Famous Dex - PICK IT UP,596579482,64728.0,596579482,0,Famous Dex,PICK IT UP
Eminem - Houdini,596393577,676470.0,596393577,0,Eminem,Houdini
"Mobb Deep - Shook Ones, Pt. II",596109521,252102.0,596109521,0,Mobb Deep,"Shook Ones, Pt. II"
Bob Dylan - Knockin' On Heaven's Door,595381860,621271.0,595381860,0,Bob Dylan,Knockin' On Heaven's Door
Juice WRLD - Righteous,595371857,147898.0,595371857,0,Juice WRLD,Righteous
Beach Bunny - Prom Queen,595239810,479101.0,595239810,0,Beach Bunny,Prom Queen
Nicki Minaj - Only,594704922,134297.0,594704922,0,Nicki Minaj,Only
Pop Smoke - The Woo,594433060,109668.0,594433060,0,Pop Smoke,The Woo
Ed Sheeran - Lego House,594350157,147965.0,594350157,0,Ed Sheeran,Lego House
Juanes - Es Por Ti,594269391,451096.0,594269391,0,Juanes,Es Por Ti
The Weeknd - In The Night,593928708,164646.0,593928708,0,The Weeknd,In The Night
John Mayer - Your Body Is a Wonderland,593896091,168996.0,593896091,0,John Mayer,Your Body Is a Wonderland
Elvis Presley - Jailhouse Rock,593683685,239001.0,593683685,0,Elvis Presley,Jailhouse Rock
Steve Lacy - Some,593610698,345256.0,593610698,0,Steve Lacy,Some
Louis Tomlinson - Back to You,593243714,52572.0,593243714,0,Louis Tomlinson,Back to You
Calvin Harris - Sweet Nothing,593166325,267663.0,593166325,0,Calvin Harris,Sweet Nothing
J. Cole - G.O.M.D,592969248,143480.0,592969248,0,J. Cole,G.O.M.D
Gala - Freed From Desire,592730575,335409.0,592730575,0,Gala,Freed From Desire
Beyoncé - 7/11,592629640,141327.0,592629640,0,Beyoncé,7/11
Joy Again - Looking Out for You,592614929,450919.0,592614929,0,Joy Again,Looking Out for You
Trippie Redd - Miss The Rage,592539303,223608.0,592539303,0,Trippie Redd,Miss The Rage
Fuerza Regida - TQM,592514383,224399.0,592514383,0,Fuerza Regida,TQM
Norah Jones - Don't Know Why,592313893,291094.0,592313893,0,Norah Jones,Don't Know Why
Belinda Carlisle - Heaven Is A Place On Earth,592018608,335708.0,592018608,0,Belinda Carlisle,Heaven Is A Place On Earth
Travis Scott - 5% TINT,591998046,249457.0,591998046,0,Travis Scott,5% TINT
Don Omar - Salió El Sol,591926043,620326.0,591926043,0,Don Omar,Salió El Sol
Keane - Everybody's Changing,591619483,423745.0,591619483,0,Keane,Everybody's Changing
Talking Heads - Psycho Killer,591336180,220041.0,591336180,0,Talking Heads,Psycho Killer
Zara Larsson - Ruin My Life,591124280,85539.0,591124280,0,Zara Larsson,Ruin My Life
Peggy Gou - (It Goes Like) Nanana,591048125,360623.0,591048125,0,Peggy Gou,(It Goes Like) Nanana
Kenny Loggins - Danger Zone,591014381,236893.0,591014381,0,Kenny Loggins,Danger Zone
Eyedress - Romantic Lover,590734534,263499.0,590734534,0,Eyedress,Romantic Lover
Bad Bunny - Otra Noche en Miami,590361872,302118.0,590361872,0,Bad Bunny,Otra Noche en Miami
Harry Styles - Fine Line,590101547,501807.0,590101547,0,Harry Styles,Fine Line
Evanescence - My Immortal,589110853,271825.0,589110853,0,Evanescence,My Immortal
Quality Control - Baby (Lil Baby feat. DaBaby),589081471,264187.0,589081471,0,Quality Control,Baby (Lil Baby feat. DaBaby)
The Living Tombstone - My Ordinary Life,589071986,222752.0,589071986,0,The Living Tombstone,My Ordinary Life
King Princess - 1950,588940975,64608.0,588940975,0,King Princess,1950
Sum 41 - In Too Deep,588829291,259401.0,588829291,0,Sum 41,In Too Deep
NLE Choppa - Camelot,588671425,136276.0,588671425,0,NLE Choppa,Camelot
Daddy Yankee - Limbo,588655061,309506.0,588655061,0,Daddy Yankee,Limbo
Tory Lanez - Say It,588648455,330959.0,588648455,0,Tory Lanez,Say It
DJ Luian - Verte Ir,588638970,157298.0,588638970,0,DJ Luian,Verte Ir
Deep Purple - Smoke on the Water,588562240,203014.0,588562240,0,Deep Purple,Smoke on the Water
Jósean Log - Chachachá,587561112,470526.0,587561112,0,Jósean Log,Chachachá
Peter Bjorn and John - Young Folks,587553558,338769.0,587553558,0,Peter Bjorn and John,Young Folks
Eminem - Shake That,587272381,288036.0,587272381,0,Eminem,Shake That
Dean Lewis - How Do I Say Goodbye,587054605,526916.0,587054605,0,Dean Lewis,How Do I Say Goodbye
José González - Heartbeats,586935987,191127.0,586935987,0,José González,Heartbeats
Lil Jon & The East Side Boyz - Get Low,586823390,267827.0,586823390,0,Lil Jon & The East Side Boyz,Get Low
Jordan Davis - Buy Dirt,586382650,338952.0,586382650,0,Jordan Davis,Buy Dirt
Reik - Ya Me Enteré,586149968,219267.0,586149968,0,Reik,Ya Me Enteré
Halsey - You should be sad,585949023,98203.0,585949023,0,Halsey,You should be sad
Gucci Mane - I Get the Bag,585486780,162725.0,585486780,0,Gucci Mane,I Get the Bag
Ozuna - El Farsante,585447907,242072.0,585447907,0,Ozuna,El Farsante
León Larregui - Brillas,585292158,442742.0,585292158,0,León Larregui,Brillas
Dua Lipa - Blow Your Mind (Mwah),585214694,110052.0,585214694,0,Dua Lipa,Blow Your Mind (Mwah)
Kim Carnes - Bette Davis Eyes,585167700,400000.0,585167700,0,Kim Carnes,Bette Davis Eyes
"Olivia Rodrigo - 1 step forward, 3 steps back",584745885,281701.0,584745885,0,Olivia Rodrigo,"1 step forward, 3 steps back"
BLACKPINK - BOOMBAYAH,584661656,187689.0,584661656,0,BLACKPINK,BOOMBAYAH
Christina Perri - jar of hearts,584635494,296491.0,584635494,0,Christina Perri,jar of hearts
Sia - Thunderclouds,584617577,93558.0,584617577,0,Sia,Thunderclouds
"Four Tops - I Can't Help Myself (Sugar Pie, Honey Bunch)",584540655,221058.0,584540655,0,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)"
The Cranberries - Dreams,584393209,505500.0,584393209,0,The Cranberries,Dreams
Eddy Lover - Perdóname,584326395,522595.0,584326395,0,Eddy Lover,Perdóname
Madonna - Like a Prayer,584264515,400468.0,584264515,0,Madonna,Like a Prayer
Manuel Turizo - Quiéreme Mientras Se Pueda,584202928,212905.0,584202928,0,Manuel Turizo,Quiéreme Mientras Se Pueda
Alicia Keys - Fallin',583917998,425162.0,583917998,0,Alicia Keys,Fallin'
DJ Khaled - GREECE,583713265,145945.0,583713265,0,DJ Khaled,GREECE
Ed Sheeran - Sing,583613724,94807.0,583613724,0,Ed Sheeran,Sing
Warren G - Regulate,583314368,229908.0,583314368,0,Warren G,Regulate
The Beatles - Twist And Shout,583262943,210448.0,583262943,0,The Beatles,Twist And Shout
Jhené Aiko - Sativa,582664800,337728.0,582664800,0,Jhené Aiko,Sativa
The Strokes - The Adults Are Talking,582640541,510354.0,582640541,0,The Strokes,The Adults Are Talking
Ariana Grande - Everyday,582630400,337607.0,582630400,0,Ariana Grande,Everyday
Tinlicker - Because You Move Me,582563008,305428.0,582563008,0,Tinlicker,Because You Move Me
Enrique Iglesias - Cuando Me Enamoro,582474210,370537.0,582474210,0,Enrique Iglesias,Cuando Me Enamoro
Bob Marley & The Wailers - One Love / People Get Ready,582405193,289471.0,582405193,0,Bob Marley & The Wailers,One Love / People Get Ready
Jessie J - Flashlight,582363659,161059.0,582363659,0,Jessie J,Flashlight
Etta James - At Last,582313801,234548.0,582313801,0,Etta James,At Last
Akon - Right Now (Na Na Na),581717118,449262.0,581717118,0,Akon,Right Now (Na Na Na)
SZA - Low,581507832,407645.0,581507832,0,SZA,Low
Sech - Otro Trago,581446037,95745.0,581446037,1,Sech,Otro Trago
Metallica - For Whom The Bell Tolls (Remastered),581419111,347636.0,581419111,0,Metallica,For Whom The Bell Tolls (Remastered)
"Tame Impala - New Person, Same Old Mistakes",581409641,393766.0,581409641,0,Tame Impala,"New Person, Same Old Mistakes"
Luis R Conriquez - Si No Quieres No,581160777,865606.0,581160777,0,Luis R Conriquez,Si No Quieres No
Drowning Pool - Bodies,581099132,335906.0,581099132,0,Drowning Pool,Bodies
DJ Snake - Turn Down for What,580717916,119515.0,580717916,0,DJ Snake,Turn Down for What
Rauw Alejandro - 2/Catorce,580005825,167951.0,580005825,0,Rauw Alejandro,2/Catorce
KAROL G - MIENTRAS ME CURO DEL CORA,579751051,308405.0,579751051,0,KAROL G,MIENTRAS ME CURO DEL CORA
Selena Gomez - The Heart Wants What It Wants,579631703,241712.0,579631703,0,Selena Gomez,The Heart Wants What It Wants
Paramore - The Only Exception,579589420,663897.0,579589420,0,Paramore,The Only Exception
Jack Johnson - Upside Down,579563437,337999.0,579563437,0,Jack Johnson,Upside Down
Ozuna - Síguelo Bailando,578228485,123879.0,578228485,0,Ozuna,Síguelo Bailando
Doja Cat - Candy,577069535,417836.0,577069535,0,Doja Cat,Candy
Michael Bublé - Feeling Good,576790115,302712.0,576790115,0,Michael Bublé,Feeling Good
John Mayer - Free Fallin',576703464,123687.0,576703464,0,John Mayer,Free Fallin'
Jeremih - Birthday Sex,576372831,364979.0,576372831,0,Jeremih,Birthday Sex
FISHER - Losing It,576361482,196441.0,576361482,0,FISHER,Losing It
Fools Garden - Lemon Tree,576040098,326113.0,576040098,0,Fools Garden,Lemon Tree
Alec Benjamin - Water Fountain,575988313,143495.0,575988313,0,Alec Benjamin,Water Fountain
Banda MS de Sergio Lizárraga - El Color de Tus Ojos,575968109,269651.0,575968109,0,Banda MS de Sergio Lizárraga,El Color de Tus Ojos
SZA - Shirt,575295990,291606.0,575295990,0,SZA,Shirt
Madonna - Material Girl,575222841,299594.0,575222841,0,Madonna,Material Girl
"Gracie Abrams - I Love You, I'm Sorry",575139337,1710564.0,575139337,0,Gracie Abrams,"I Love You, I'm Sorry"
The Red Jumpsuit Apparatus - Face Down,575050538,264526.0,575050538,0,The Red Jumpsuit Apparatus,Face Down
Pop Smoke - Element,574982198,139538.0,574982198,0,Pop Smoke,Element
Anggi Marito - Tak Segampang Itu,574938245,497943.0,574938245,0,Anggi Marito,Tak Segampang Itu
The 1975 - About You,574819593,932533.0,574819593,0,The 1975,About You
The Police - Message In A Bottle,574418220,300379.0,574418220,0,The Police,Message In A Bottle
Third Eye Blind - Semi-Charmed Life,574414414,290202.0,574414414,0,Third Eye Blind,Semi-Charmed Life
Olivia Rodrigo - bad idea right?,574367146,459937.0,574367146,0,Olivia Rodrigo,bad idea right?
Lil Nas X - HOLIDAY,574363214,65184.0,574363214,0,Lil Nas X,HOLIDAY
Steve Lacy - Infrunami,574354382,624922.0,574354382,0,Steve Lacy,Infrunami
Future - Solo,574161004,689032.0,574161004,0,Future,Solo
Vacations - Telephones,574044795,621290.0,574044795,0,Vacations,Telephones
Carly Simon - You're So Vain,573928938,338638.0,573928938,0,Carly Simon,You're So Vain
"Tyler, The Creator - She",573893825,693178.0,573893825,0,"Tyler, The Creator",She
Nick Jonas - Close,573643139,98411.0,573643139,0,Nick Jonas,Close
LISA - LALISA,573369456,147679.0,573369456,0,LISA,LALISA
Ludovico Einaudi - Experience,573169248,350153.0,573169248,0,Ludovico Einaudi,Experience
Luniz - I Got 5 On It,573159200,267134.0,573159200,0,Luniz,I Got 5 On It
$uicideboy$ - Paris,573085612,178412.0,573085612,0,$uicideboy$,Paris
Jin - The Astronaut,573073363,164736.0,573073363,0,Jin,The Astronaut
"Earth, Wind & Fire - Boogie Wonderland",573065689,513425.0,573065689,0,"Earth, Wind & Fire",Boogie Wonderland
Calibre 50 - Si Te Pudiera Mentir,573059947,298621.0,573059947,0,Calibre 50,Si Te Pudiera Mentir
Alexander 23 - IDK You Yet,572894169,124786.0,572894169,0,Alexander 23,IDK You Yet
Twenty One Pilots - Chlorine,572783576,199020.0,572783576,0,Twenty One Pilots,Chlorine
Clairo - Bubble Gum,572716596,234062.0,572716596,0,Clairo,Bubble Gum
Christian Nodal - No Te Contaron Mal,572562600,258617.0,572562600,0,Christian Nodal,No Te Contaron Mal
Roddy Ricch - High Fashion,572381708,166900.0,572381708,0,Roddy Ricch,High Fashion
Norman Greenbaum - Spirit In The Sky,572331963,225350.0,572331963,0,Norman Greenbaum,Spirit In The Sky
Billy Joel - We Didn't Start the Fire,572157281,405404.0,572157281,0,Billy Joel,We Didn't Start the Fire
Weezer - Say It Ain't So,571894173,282475.0,571894173,0,Weezer,Say It Ain't So
Spin Doctors - Two Princes,571525322,252455.0,571525322,0,Spin Doctors,Two Princes
Feid - Ferxxo 100,571295827,352742.0,571295827,0,Feid,Ferxxo 100
Cassie - Me & U,571105432,304017.0,571105432,0,Cassie,Me & U
Nelly - Just A Dream,570736143,315145.0,570736143,0,Nelly,Just A Dream
Aerosmith - Walk This Way,570458809,203399.0,570458809,0,Aerosmith,Walk This Way
Run–D.M.C. - Walk This Way,570458809,203399.0,570458809,0,Run–D.M.C.,Walk This Way
Myke Towers - Si Se Da,570420972,215598.0,570420972,0,Myke Towers,Si Se Da
Tate McRae - exes,570327965,478898.0,570327965,0,Tate McRae,exes
Alan Walker - All Falls Down,570112274,88052.0,570112274,0,Alan Walker,All Falls Down
Mumford & Sons - The Cave,570070133,252779.0,570070133,0,Mumford & Sons,The Cave
Billie Eilish - my strange addiction,569912493,233006.0,569912493,0,Billie Eilish,my strange addiction
Phil Collins - Another Day in Paradise,569715718,581497.0,569715718,0,Phil Collins,Another Day in Paradise
John Mayer - Slow Dancing in a Burning Room,569594468,261069.0,569594468,0,John Mayer,Slow Dancing in a Burning Room
Savage Garden - Truly Madly Deeply,569481955,277935.0,569481955,0,Savage Garden,Truly Madly Deeply
Billie Eilish - my boy,569335392,156870.0,569335392,0,Billie Eilish,my boy
80purppp - Hex,568893864,378296.0,568893864,0,80purppp,Hex
Bing Crosby - White Christmas,568875302,8273.0,568875302,0,Bing Crosby,White Christmas
Shakira - La Tortura,568516510,409639.0,568516510,0,Shakira,La Tortura
Duki - She Don't Give a Fo,568512839,261985.0,568512839,0,Duki,She Don't Give a Fo
Red Hot Chili Peppers - By the Way,568253155,268105.0,568253155,0,Red Hot Chili Peppers,By the Way
ABBA - Lay All Your Love On Me,567533306,428615.0,567533306,0,ABBA,Lay All Your Love On Me
A$AP Rocky - L$D,567044500,163555.0,567044500,0,A$AP Rocky,L$D
Daya - Hide Away,567013313,199039.0,567013313,0,Daya,Hide Away
SHAED - Trampoline,566867346,94774.0,566867346,0,SHAED,Trampoline
Shaggy - Angel,566548708,355563.0,566548708,0,Shaggy,Angel
Conan Gray - Memories,566537820,445658.0,566537820,0,Conan Gray,Memories
Playboi Carti - wokeuplikethis*,566423306,200034.0,566423306,0,Playboi Carti,wokeuplikethis*
Ed Sheeran - Give Me Love,566239773,111735.0,566239773,0,Ed Sheeran,Give Me Love
Selena Gomez - Kill Em With Kindness,566049657,78021.0,566049657,0,Selena Gomez,Kill Em With Kindness
Nicky Jam - Te Robaré,565793046,70349.0,565793046,0,Nicky Jam,Te Robaré
Joel Corry - OUT OUT,565677312,208859.0,565677312,0,Joel Corry,OUT OUT
The Fray - You Found Me,565610702,511164.0,565610702,0,The Fray,You Found Me
T.I. - Whatever You Like,565598713,295634.0,565598713,0,T.I.,Whatever You Like
Tyler Childers - Feathered Indians,564986657,396010.0,564986657,0,Tyler Childers,Feathered Indians
Old Dominion - One Man Band,564982930,366003.0,564982930,0,Old Dominion,One Man Band
Tate McRae - she's all i wanna be,564820365,526885.0,564820365,0,Tate McRae,she's all i wanna be
Lady Gaga - Alejandro,564744978,442145.0,564744978,0,Lady Gaga,Alejandro
Juice WRLD - Black & White,564654153,162753.0,564654153,0,Juice WRLD,Black & White
Michael Jackson - Don't Stop 'Til You Get Enough,564383578,373997.0,564383578,0,Michael Jackson,Don't Stop 'Til You Get Enough
Ava Max - My Head & My Heart,564351860,156279.0,564351860,0,Ava Max,My Head & My Heart
Vance Joy - Mess Is Mine,564271823,288099.0,564271823,0,Vance Joy,Mess Is Mine
Alice Deejay - Better Off Alone,563970037,411884.0,563970037,0,Alice Deejay,Better Off Alone
The Chainsmokers - Who Do You Love,563806741,79911.0,563806741,0,The Chainsmokers,Who Do You Love
Arcángel - Tu No Vive Asi,563761613,466358.0,563761613,0,Arcángel,Tu No Vive Asi
Daddy Yankee - La Rompe Corazones,563586211,159186.0,563586211,0,Daddy Yankee,La Rompe Corazones
Ne-Yo - Because Of You,563305089,315809.0,563305089,0,Ne-Yo,Because Of You
ILLIT - Magnetic,563120592,563362.0,563120592,0,ILLIT,Magnetic
Pia Mia - Do It Again,563032021,165673.0,563032021,0,Pia Mia,Do It Again
The Kid LAROI - NIGHTS LIKE THIS,562815930,1160250.0,562815930,0,The Kid LAROI,NIGHTS LIKE THIS
Billie Eilish - bitches broken hearts,562799097,185402.0,562799097,0,Billie Eilish,bitches broken hearts
Aminé - REEL IT IN,562782497,62690.0,562782497,0,Aminé,REEL IT IN
James Arthur - Falling Like The Stars,562645342,152566.0,562645342,0,James Arthur,Falling Like The Stars
Harry Styles - Kiwi,562514724,112483.0,562514724,0,Harry Styles,Kiwi
Maná - Oye Mi Amor,562435860,467034.0,562435860,0,Maná,Oye Mi Amor
Bad Bunny - Un Ratito,562362770,223197.0,562362770,0,Bad Bunny,Un Ratito
Black Eyed Peas - GIRL LIKE ME,562194777,342212.0,562194777,0,Black Eyed Peas,GIRL LIKE ME
The Cure - Just like Heaven,562010471,327739.0,562010471,0,The Cure,Just like Heaven
Armin van Buuren - Blah Blah Blah,561892541,166299.0,561892541,0,Armin van Buuren,Blah Blah Blah
The Foundations - Build Me Up Buttercup,561891249,274146.0,561891249,0,The Foundations,Build Me Up Buttercup
Tame Impala - Feels Like We Only Go Backwards,561640138,248604.0,561640138,0,Tame Impala,Feels Like We Only Go Backwards
MØ - Final Song,561540121,52493.0,561540121,0,MØ,Final Song
6ix9ine - MALA,561405782,458549.0,561405782,0,6ix9ine,MALA
SAYGRACE - You Don't Own Me,560888796,178334.0,560888796,0,SAYGRACE,You Don't Own Me
Melanie Martinez - Pacify Her,560873367,195175.0,560873367,0,Melanie Martinez,Pacify Her
MEDUZA - Bad Memories,560851644,276549.0,560851644,0,MEDUZA,Bad Memories
Sufjan Stevens - Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),560754456,259657.0,560754456,0,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)
Post Malone - Feeling Whitney,560421380,146119.0,560421380,0,Post Malone,Feeling Whitney
Linkin Park - BURN IT DOWN,560372909,298399.0,560372909,0,Linkin Park,BURN IT DOWN
David Guetta - When Love Takes Over,559815806,273420.0,559815806,0,David Guetta,When Love Takes Over
JVKE - this is what falling in love feels like,559508213,234899.0,559508213,0,JVKE,this is what falling in love feels like
Backstreet Boys - As Long as You Love Me,559384992,484973.0,559384992,0,Backstreet Boys,As Long as You Love Me
Julieta Venegas - Me Voy,559111152,438030.0,559111152,0,Julieta Venegas,Me Voy
Amy Winehouse - You Know I'm No Good,558701627,300866.0,558701627,0,Amy Winehouse,You Know I'm No Good
OneRepublic - I Lived,558279688,310628.0,558279688,0,OneRepublic,I Lived
Amy Macdonald - This Is The Life,558217565,404745.0,558217565,0,Amy Macdonald,This Is The Life
Daft Punk - Get Lucky,557999473,237273.0,557999473,0,Daft Punk,Get Lucky
David Bowie - Heroes,557998829,201480.0,557998829,0,David Bowie,Heroes
Eslabon Armado - Jugaste y Sufrí,557973299,262057.0,557973299,0,Eslabon Armado,Jugaste y Sufrí
Kygo - Lose Somebody,557867132,83926.0,557867132,0,Kygo,Lose Somebody
"Grover Washington, Jr. - Just the Two of Us",557717792,264805.0,557717792,0,"Grover Washington, Jr.",Just the Two of Us
